record_type	source	sequence	status	manifest_command	buffer_mode	shape	output_heading	checksum	duration_arg_s	shape_args	throughput_primary_gbps	throughput_app_gbps	throughput_wire_gbps	throughput_active_gbps	throughput_aggregate_sent_gbps	throughput_aggregate_recvd_gbps	opened_count	opened_per_s	alloc_bytes	freed_bytes	net_heap_delta_bytes	allocation_count	requested_live_start_bytes	requested_live_end_bytes	requested_live_peak_bytes	requested_peak_growth_bytes	requested_peak_bound_bytes	rss_start_bytes	rss_end_bytes	rss_delta_bytes	rss_peak_bytes	rss_per_flow_kib	pool_budget_kib	pool_post_create_kib	pool_active_start_kib	pool_active_end_kib	pool_at_deadline_kib	pool_after_drain_kib	pool_after_teardown_kib	footprint_tcp_socket_bytes	footprint_udp_socket_bytes	footprint_icmp_socket_bytes	footprint_raw_socket_bytes	footprint_ring_buffer_bytes	footprint_assembler_bytes	footprint_ip_address_bytes	footprint_ip_endpoint_bytes	footprint_ip_repr_bytes	footprint_tcp_repr_bytes	log_start_line	log_end_line	notes
profile	static_manifest	20	completed	--mode bench many_udp 3 50 offload	static	many_udp	many_udp	offload	3	50	5.630	5.630	6.246						5600	4064	1536	8						4894720	4898816	+4096	4898816									584	184			40	64			48	96	2747	2827
profile	static_manifest	21	completed	--mode bench many_tcp 3 100	static	many_tcp	many_tcp	software	3	100	0.611	0.611	1.605						5600	4064	1536	8						8835072	8921088	+86016	8921088									584	184			40	64			48	96	2828	2908
profile	static_manifest	22	completed	--mode bench many_tcp 3 100 offload	static	many_tcp	many_tcp	offload	3	100	0.660	0.660	1.732						5600	4064	1536	8						8835072	8921088	+86016	8921088									584	184			40	64			48	96	2909	2989
profile	static_manifest	23	completed	--mode bench many_tcp_fair 3 100	static	many_tcp_fair	many_tcp_fair	software	3	100	0.158	0.158	0.207						5600	4064	1536	8						8839168	8925184	+86016	8925184									584	184			40	64			48	96	2990	3069
profile	static_manifest	24	completed	--mode bench many_tcp_fair 3 100 offload	static	many_tcp_fair	many_tcp_fair	offload	3	100	0.157	0.157	0.206						5600	4064	1536	8						8835072	8921088	+86016	8921088									584	184			40	64			48	96	3070	3149
profile	static_manifest	25	completed	--mode bench many_udp 3 100	static	many_udp	many_udp	software	3	100	4.194	4.194	4.652						5600	4064	1536	8						7356416	7368704	+12288	7368704									584	184			40	64			48	96	3150	3230
profile	static_manifest	26	completed	--mode bench many_udp 3 100 offload	static	many_udp	many_udp	offload	3	100	5.081	5.081	5.637						5600	4064	1536	8						7356416	7368704	+12288	7368704									584	184			40	64			48	96	3231	3473
profile	dynamic_manifest	27	completed	--mode bench multi_tcp 3 2 50	dynamic	multi_tcp	shape: multi_tcp	software	3	2,50	4.644				4.644	4.644			4915200	1638400	3276800	400	8223858	11500658	11508850	3284992	13107200	10448896	13856768	+3407872	13856768		6400		1600	4800			0	592	184			40	64			48	96	3474	3524
profile	dynamic_manifest	28	completed	--mode bench multi_tcp 3 2 50 offload	dynamic	multi_tcp	shape: multi_tcp	offload	3	2,50	5.479				5.479	5.479			4915200	1638400	3276800	400	8223858	11500658	11508850	3284992	13107200	10436608	13844480	+3407872	13844480		6400		1600	4800			0	592	184			40	64			48	96	3525	3575
profile	dynamic_manifest	29	completed	--mode bench multi_tcp_sink 3 2 50	dynamic	multi_tcp_sink	shape: multi_tcp_sink	software	3	2,50	11.040				11.040	11.040			2457600	819200	1638400	200	8223858	9862258	9870450	1646592	13107200	10448896	12218368	+1769472	12218368		6400		1600	3200			0	592	184			40	64			48	96	3576	3626
