record_type	source	sequence	status	manifest_command	buffer_mode	shape	output_heading	checksum	duration_arg_s	shape_args	throughput_primary_gbps	throughput_app_gbps	throughput_wire_gbps	throughput_active_gbps	throughput_aggregate_sent_gbps	throughput_aggregate_recvd_gbps	opened_count	opened_per_s	alloc_bytes	freed_bytes	net_heap_delta_bytes	allocation_count	requested_live_start_bytes	requested_live_end_bytes	requested_live_peak_bytes	requested_peak_growth_bytes	requested_peak_bound_bytes	rss_start_bytes	rss_end_bytes	rss_delta_bytes	rss_peak_bytes	rss_per_flow_kib	pool_budget_kib	pool_post_create_kib	pool_active_start_kib	pool_active_end_kib	pool_at_deadline_kib	pool_after_drain_kib	pool_after_teardown_kib	footprint_tcp_socket_bytes	footprint_udp_socket_bytes	footprint_icmp_socket_bytes	footprint_raw_socket_bytes	footprint_ring_buffer_bytes	footprint_assembler_bytes	footprint_ip_address_bytes	footprint_ip_endpoint_bytes	footprint_ip_repr_bytes	footprint_tcp_repr_bytes	log_start_line	log_end_line	notes
profile	static_manifest	22	completed	--mode bench many_tcp 3 100 offload	static	many_tcp	many_tcp	offload	3	100	0.709	0.709	1.861						5600	4064	1536	8						8790016	8876032	+86016	8876032																			2620	2693
profile	static_manifest	23	completed	--mode bench many_tcp_fair 3 100	static	many_tcp_fair	many_tcp_fair	software	3	100	0.161	0.161	0.211						5600	4064	1536	8						8794112	8880128	+86016	8880128																			2694	2766
profile	static_manifest	24	completed	--mode bench many_tcp_fair 3 100 offload	static	many_tcp_fair	many_tcp_fair	offload	3	100	0.161	0.161	0.211						5600	4064	1536	8						8790016	8876032	+86016	8876032																			2767	2839
profile	static_manifest	25	completed	--mode bench many_udp 3 100	static	many_udp	many_udp	software	3	100	4.232	4.232	4.695						5600	4064	1536	8						7315456	7327744	+12288	7327744																			2840	2913
profile	static_manifest	26	completed	--mode bench many_udp 3 100 offload	static	many_udp	many_udp	offload	3	100	4.922	4.922	5.460						5600	4064	1536	8						7315456	7327744	+12288	7327744																			2914	3149
profile	dynamic_manifest	27	completed	--mode bench multi_tcp 3 2 50	dynamic	multi_tcp	shape: multi_tcp	software	3	2,50	4.731				4.731	4.731			4915200	1638400	3276800	400	8223858	11500658	11508850	3284992	13107200	10436608	13844480	+3407872	13844480		6400		1600	4800			0											3150	3192
profile	dynamic_manifest	28	completed	--mode bench multi_tcp 3 2 50 offload	dynamic	multi_tcp	shape: multi_tcp	offload	3	2,50	5.399				5.399	5.399			4915200	1638400	3276800	400	8223858	11500658	11508850	3284992	13107200	10448896	13856768	+3407872	13856768		6400		1600	4800			0											3193	3235
profile	dynamic_manifest	29	completed	--mode bench multi_tcp_sink 3 2 50	dynamic	multi_tcp_sink	shape: multi_tcp_sink	software	3	2,50	10.789				10.789	10.789			2457600	819200	1638400	200	8223858	9862258	9870450	1646592	13107200	10448896	12218368	+1769472	12218368		6400		1600	3200			0											3236	3278
profile	dynamic_manifest	30	completed	--mode bench multi_tcp_sink 3 2 50 offload	dynamic	multi_tcp_sink	shape: multi_tcp_sink	offload	3	2,50	12.836				12.836	12.836			2457600	819200	1638400	200	8223858	9862258	9870450	1646592	13107200	10448896	12218368	+1769472	12218368		6400		1600	3200			0											3279	3321
profile	dynamic_manifest	31	completed	--mode bench churn 3 500	dynamic	churn	shape: churn	software	3	500							1500	500.0	61440000	61440000	0	6000	13166196	13166196	13338228	172032	33554432	15470592	15728640	+258048	15728640		16384		0		0		0											3322	3375	primary rate is opened_per_s
